"Date","Price","Open","High","Low","Vol.","Change %"
"01/13/2020","62,632.3","62,210.0","62,913.8","61,998.9","949.32K","0.57%"
"01/10/2020","62,280.4","60,872.9","62,421.1","60,872.9","2.22M","2.67%"
"01/09/2020","60,661.8","60,591.4","61,295.2","60,239.6","751.12K","1.29%"
"01/08/2020","59,887.7","61,224.8","61,295.2","59,184.0","1.27M","-2.07%"
"01/07/2020","61,154.4","60,521.1","61,224.8","59,817.3","768.41K","1.28%"
"01/06/2020","60,380.3","61,013.7","61,787.8","60,380.3","923.16K","-1.15%"
"01/03/2020","61,084.0","61,858.2","62,069.3","60,591.4","879.83K","-0.69%"
"01/02/2020","61,506.3","60,872.9","61,647.0","60,521.1","869.05K","1.63%"
"12/31/2019","60,521.1","60,732.2","61,154.4","60,239.6","498.73K","-0.58%"
"12/30/2019","60,872.9","61,224.8","61,858.2","60,872.9","989.28K","0.00%"
"12/27/2019","60,872.9","60,239.6","60,872.9","59,817.3","631.67K","1.05%"
"12/26/2019","60,239.6","60,169.2","61,013.7","59,817.3","1.55M","0.12%"
"12/25/2019","60,169.2","59,606.2","60,380.3","59,324.7","963.11K","1.18%"
"12/24/2019","59,465.5","59,817.3","59,817.3","59,184.0","463.44K","-0.24%"
"12/23/2019","59,606.2","58,198.7","59,747.0","58,198.7","1.34M","2.29%"
"12/20/2019","58,269.1","57,635.8","58,269.1","57,424.6","268.19K","1.59%"
"12/19/2019","57,354.3","57,002.4","57,565.4","56,932.0","343.72K","0.74%"
"12/18/2019","56,932.0","57,706.1","58,198.7","56,861.6","450.24K","-1.58%"
"12/17/2019","57,846.9","58,972.8","58,972.8","57,706.1","403.60K","-1.67%"
"12/16/2019","58,832.1","58,621.0","58,902.5","58,058.0","406.12K","0.12%"
"12/13/2019","58,761.7","59,113.6","59,254.3","58,339.5","374.80K","-0.60%"
"12/12/2019","59,113.6","59,184.0","59,465.5","58,972.8","294.37K","-0.12%"
"12/11/2019","59,184.0","58,409.9","59,395.1","58,128.4","622.63K","1.57%"
"12/10/2019","58,269.1","57,846.9","58,480.2","57,635.8","465.88K","0.73%"
"12/09/2019","57,846.9","57,846.9","58,198.7","57,565.4","306.36K","0.00%"
"12/06/2019","57,846.9","57,706.1","57,917.2","57,424.6","225.16K","0.24%"
"12/05/2019","57,706.1","57,846.9","58,058.0","57,635.8","255.16K","-0.49%"
"12/04/2019","57,987.6","56,720.9","57,987.6","56,720.9","378.31K","1.73%"
"12/03/2019","57,002.4","55,594.9","57,002.4","55,243.1","579.68K","1.25%"
"12/02/2019","56,298.7","57,565.4","57,565.4","56,298.7","453.13K","-1.48%"
"11/29/2019","57,143.1","57,072.8","57,354.3","56,298.7","351.65K","0.12%"
"11/28/2019","57,072.8","57,917.2","58,128.4","57,002.4","618.79K","-1.46%"
"11/27/2019","57,917.2","58,621.0","58,761.7","57,917.2","269.73K","-1.20%"
"11/26/2019","58,621.0","58,621.0","58,761.7","58,339.5","313.48K","0.48%"
"11/25/2019","58,339.5","57,424.6","58,339.5","57,283.9","417.13K","1.59%"
"11/22/2019","57,424.6","58,550.6","58,761.7","57,002.4","804.84K","-1.09%"
"11/21/2019","58,058.0","58,409.9","59,113.6","58,058.0","930.53K","-1.08%"
"11/20/2019","58,691.4","59,606.2","59,606.2","58,691.4","410.89K","-1.30%"
"11/19/2019","59,465.5","59,606.2","59,606.2","58,480.2","856.91K","0.12%"
"11/18/2019","59,395.1","59,817.3","60,239.6","59,395.1","565.01K","-1.05%"
"11/15/2019","60,028.4","59,676.6","60,309.9","59,676.6","542.41K","0.35%"
"11/14/2019","59,817.3","60,661.8","61,154.4","59,395.1","994.28K","-1.16%"
"11/13/2019","60,521.1","60,098.8","60,521.1","59,887.7","641.51K","0.82%"
"11/12/2019","60,028.4","59,395.1","60,028.4","59,254.3","604.17K","0.71%"
"11/11/2019","59,606.2","60,450.7","60,450.7","59,535.8","576.72K","-1.17%"
"11/08/2019","60,309.9","60,028.4","60,732.2","59,747.0","878.07K","0.59%"
"11/07/2019","59,958.1","59,817.3","60,169.2","59,606.2","595.83K","0.24%"
"11/06/2019","59,817.3","59,747.0","60,169.2","59,606.2","404.89K","-0.23%"
"11/05/2019","59,958.1","60,521.1","60,521.1","59,747.0","692.12K","-0.47%"
"11/04/2019","60,239.6","58,902.5","60,309.9","58,691.4","1.85M","2.76%"
"11/01/2019","58,621.0","58,621.0","59,043.2","58,409.9","688.05K","0.00%"
"10/31/2019","58,621.0","58,409.9","59,324.7","58,058.0","573.43K","0.36%"
"10/30/2019","58,409.9","58,058.0","58,550.6","57,846.9","452.48K","0.48%"
"10/29/2019","58,128.4","58,761.7","58,972.8","58,128.4","553.36K","-1.08%"
"10/28/2019","58,761.7","58,480.2","59,254.3","58,480.2","593.84K","0.36%"
"10/25/2019","58,550.6","58,972.8","59,324.7","58,409.9","798.31K","-0.60%"
"10/24/2019","58,902.5","58,550.6","58,972.8","58,269.1","872.36K","1.09%"
"10/23/2019","58,269.1","58,761.7","58,902.5","58,198.7","306.36K","-0.24%"
"10/22/2019","58,409.9","57,706.1","58,550.6","57,213.5","1.01M","1.22%"
"10/21/2019","57,706.1","57,987.6","57,987.6","57,002.4","589.67K","-0.49%"
"10/18/2019","57,987.6","58,761.7","58,761.7","57,776.5","611.64K","-0.36%"
"10/17/2019","58,198.7","57,917.2","58,480.2","57,776.5","930.35K","0.98%"
"10/16/2019","57,635.8","56,298.7","57,635.8","56,017.2","842.03K","2.38%"
"10/15/2019","56,298.7","56,298.7","56,580.2","56,087.5","191.55K","0.00%"
"10/14/2019","56,298.7","56,439.4","56,932.0","55,946.8","271.55K","0.00%"
"10/11/2019","56,298.7","55,665.3","56,580.2","55,665.3","270.44K","1.14%"
"10/10/2019","55,665.3","55,665.3","56,017.2","55,665.3","286.35K","0.00%"
"10/09/2019","55,665.3","56,228.3","56,228.3","55,665.3","341.87K","-0.75%"
"10/08/2019","56,087.5","55,594.9","56,157.9","55,594.9","267.20K","0.89%"
"10/07/2019","55,594.9","56,509.8","56,509.8","55,594.9","534.76K","-1.62%"
"10/04/2019","56,509.8","56,861.6","57,072.8","56,509.8","404.92K","-0.74%"
"10/03/2019","56,932.0","56,720.9","57,283.9","56,157.9","468.80K","0.37%"
"10/02/2019","56,720.9","55,946.8","57,213.5","55,946.8","612.75K","1.38%"
"10/01/2019","55,946.8","56,580.2","56,580.2","55,946.8","806.19K","-1.12%"
"09/30/2019","56,580.2","57,072.8","57,283.9","56,298.7","583.80K","-0.86%"
"09/27/2019","57,072.8","56,791.3","57,495.0","56,791.3","408.45K","0.50%"
"09/26/2019","56,791.3","57,706.1","57,846.9","56,298.7","1.42M","-1.71%"
"09/25/2019","57,776.5","57,846.9","58,198.7","57,424.6","1.05M","-1.08%"
"09/24/2019","58,409.9","58,761.7","58,761.7","58,339.5","406.48K","-0.60%"
"09/23/2019","58,761.7","59,254.3","59,676.6","58,409.9","602.40K","-0.36%"
"09/20/2019","58,972.8","58,198.7","59,465.5","58,198.7","1.23M","1.33%"
"09/19/2019","58,198.7","57,776.5","58,339.5","57,495.0","536.79K","0.36%"
"09/18/2019","57,987.6","57,846.9","58,761.7","57,635.8","819.03K","0.49%"
"09/17/2019","57,706.1","58,058.0","58,058.0","57,424.6","535.92K","-0.36%"
"09/16/2019","57,917.2","58,198.7","58,409.9","57,776.5","561.28K","0.37%"
"09/13/2019","57,706.1","56,650.5","58,269.1","56,298.7","1.22M","1.99%"
"09/12/2019","56,580.2","56,650.5","56,720.9","55,946.8","555.37K","0.63%"
"09/11/2019","56,228.3","55,102.3","56,228.3","54,891.2","539.08K","2.30%"
"09/10/2019","54,961.6","56,439.4","56,439.4","54,961.6","1.00M","-2.86%"
"09/09/2019","56,580.2","57,002.4","57,002.4","56,017.2","936.80K","-0.74%"
"09/06/2019","57,002.4","57,424.6","57,424.6","56,650.5","735.53K","-0.49%"
"09/05/2019","57,283.9","58,058.0","58,409.9","57,213.5","445.32K","-1.33%"
"09/04/2019","58,058.0","57,987.6","58,198.7","57,354.3","580.96K","0.12%"
"09/03/2019","57,987.6","57,846.9","58,621.0","57,776.5","478.55K","0.24%"
"08/30/2019","57,846.9","57,706.1","58,128.4","57,354.3","461.01K","0.37%"
"08/29/2019","57,635.8","57,002.4","57,987.6","56,650.5","738.76K","0.61%"
"08/28/2019","57,283.9","58,691.4","58,691.4","57,283.9","1.08M","-2.16%"
"08/27/2019","58,550.6","58,972.8","59,676.6","58,269.1","801.71K","-0.72%"
"08/26/2019","58,972.8","59,676.6","60,309.9","58,761.7","1.28M","1.21%"
"08/23/2019","58,269.1","58,621.0","58,832.1","57,987.6","1.30M","-0.84%"
"08/22/2019","58,761.7","60,239.6","60,239.6","58,761.7","1.61M","-2.45%"
"08/21/2019","60,239.6","60,802.6","61,365.5","60,169.2","1.18M","-0.23%"
"08/20/2019","60,380.3","59,817.3","60,450.7","59,043.2","1.14M","1.06%"
"08/19/2019","59,747.0","60,591.4","61,154.4","59,113.6","1.30M","-1.28%"
"08/16/2019","60,521.1","61,435.9","62,843.4","60,521.1","1.90M","-0.69%"
"08/15/2019","60,943.3","59,887.7","61,506.3","59,747.0","1.18M","1.05%"
"08/14/2019","60,309.9","60,872.9","61,154.4","59,676.6","1.01M","-1.49%"
"08/13/2019","61,224.8","60,661.8","61,858.2","60,450.7","1.32M","1.52%"
"08/12/2019","60,309.9","59,395.1","60,732.2","59,395.1","1.09M","1.78%"
"08/09/2019","59,254.3","59,606.2","60,450.7","58,972.8","1.14M","-0.71%"
"08/08/2019","59,676.6","61,506.3","61,717.4","59,676.6","1.57M","-2.08%"
"08/07/2019","60,943.3","58,972.8","60,943.3","58,761.7","1.39M","3.34%"
"08/06/2019","58,972.8","55,946.8","59,395.1","55,946.8","1.91M","3.84%"
"08/05/2019","56,791.3","56,650.5","57,354.3","56,298.7","1.05M","0.37%"
"08/02/2019","56,580.2","54,539.3","56,580.2","54,328.2","1.61M","2.81%"
"08/01/2019","55,031.9","53,835.6","55,454.2","53,483.7","943.56K","1.82%"
"07/31/2019","54,046.7","53,694.8","54,187.5","53,624.5","396.00K","0.66%"
"07/30/2019","53,694.8","54,680.1","54,750.4","53,694.8","674.20K","-1.93%"
"07/29/2019","54,750.4","55,031.9","55,031.9","53,906.0","538.35K","-0.51%"
"07/26/2019","55,031.9","54,891.2","55,172.7","54,539.3","613.91K","0.00%"
"07/25/2019","55,031.9","53,976.3","55,313.4","53,554.1","1.11M","1.96%"
"07/24/2019","53,976.3","54,328.2","54,609.7","53,835.6","761.65K","-1.03%"
"07/23/2019","54,539.3","53,624.5","54,750.4","53,554.1","870.83K","1.71%"
"07/22/2019","53,624.5","51,187.0","53,624.5","51,047.7","1.66M","4.05%"
"07/19/2019","51,535.2","51,117.3","52,092.3","50,838.8","590.79K","0.95%"
"07/18/2019","51,047.7","51,535.2","51,535.2","50,978.1","691.09K","-1.21%"
"07/17/2019","51,674.5","51,953.0","52,162.0","51,674.5","401.83K","-0.67%"
"07/16/2019","52,022.7","52,022.7","52,719.1","52,022.7","637.61K","0.40%"
"07/15/2019","51,813.8","51,256.6","51,953.0","51,256.6","605.17K","1.09%"
"07/12/2019","51,256.6","50,838.8","51,535.2","50,769.1","494.13K","0.82%"
"07/11/2019","50,838.8","50,978.1","51,256.6","50,838.8","422.37K","0.00%"
"07/10/2019","50,838.8","51,256.6","51,535.2","50,838.8","662.84K","-0.82%"
"07/09/2019","51,256.6","51,187.0","51,535.2","51,187.0","235.24K","-0.14%"
"07/08/2019","51,326.3","51,883.4","51,883.4","51,047.7","301.77K","-1.07%"
"07/05/2019","51,883.4","52,162.0","52,231.6","51,674.5","296.07K","0.00%"
"07/04/2019","51,883.4","51,535.2","52,092.3","51,465.5","453.39K","1.09%"
"07/03/2019","51,326.3","52,092.3","52,092.3","51,326.3","367.56K","-1.47%"
"07/02/2019","52,092.3","51,744.1","52,162.0","51,535.2","554.87K","0.67%"
"07/01/2019","51,744.1","50,978.1","51,813.8","50,908.4","550.20K","1.78%"
"06/28/2019","50,838.8","50,142.3","50,838.8","50,003.1","514.09K","1.39%"
"06/27/2019","50,142.3","50,769.1","50,978.1","50,142.3","352.88K","-1.10%"
"06/26/2019","50,699.5","50,490.6","50,978.1","50,490.6","324.45K","0.14%"
"06/25/2019","50,629.8","51,326.3","51,395.9","50,560.2","476.00K","-1.22%"
"06/24/2019","51,256.6","51,535.2","51,883.4","51,256.6","345.48K","-0.81%"
"06/21/2019","51,674.5","51,674.5","52,231.6","51,465.5","445.60K","0.68%"
"06/20/2019","51,326.3","50,142.3","51,604.8","50,142.3","792.88K","2.65%"
"06/19/2019","50,003.1","50,142.3","50,490.6","49,863.8","344.48K","0.42%"
"06/18/2019","49,794.1","50,281.6","50,838.8","49,445.9","615.99K","-0.97%"
"06/17/2019","50,281.6","51,674.5","51,883.4","50,281.6","635.71K","-2.70%"
"06/14/2019","51,674.5","52,022.7","52,649.5","51,604.8","404.67K","-0.67%"
"06/13/2019","52,022.7","53,067.3","53,137.0","52,022.7","706.27K","-2.61%"
"06/12/2019","53,415.5","54,320.9","54,669.1","53,415.5","1.13M","-2.79%"
"06/11/2019","54,947.7","54,878.0","55,226.2","54,529.8","576.53K","0.13%"
"06/10/2019","54,878.0","55,295.9","55,435.1","54,738.7","466.92K","0.00%"
"06/07/2019","54,878.0","53,903.0","54,878.0","53,694.1","463.59K","2.34%"
"06/06/2019","53,624.5","54,111.9","54,111.9","53,067.3","403.76K","0.00%"
"06/05/2019","53,624.5","53,972.7","54,599.4","53,624.5","667.68K","1.75%"
"06/04/2019","52,701.7","52,649.5","53,432.9","52,649.5","864.09K","0.10%"
"06/03/2019","52,649.5","53,589.6","53,798.6","52,492.8","1.07M","-2.23%"
"05/31/2019","53,850.8","55,365.5","55,470.0","53,850.8","1.40M","-2.92%"
"05/30/2019","55,470.0","55,731.1","56,149.0","55,470.0","585.97K","-0.47%"
"05/29/2019","55,731.1","56,723.5","56,723.5","55,365.5","695.86K","-1.48%"
"05/28/2019","56,566.8","55,626.7","56,880.2","55,626.7","764.07K","2.17%"
"05/27/2019","55,365.5","55,626.7","56,357.9","55,365.5","910.83K","-1.40%"
"05/24/2019","56,149.0","56,723.5","57,611.5","56,149.0","1.04M","-1.83%"
"05/23/2019","57,193.6","56,149.0","57,193.6","55,522.2","1.19M","1.96%"
"05/22/2019","56,096.7","55,574.4","56,932.5","55,574.4","1.13M","0.94%"
"05/21/2019","55,574.4","56,410.1","56,462.4","55,365.5","800.84K","-1.30%"
"05/20/2019","56,305.7","53,646.8","56,305.7","53,334.0","2.25M","5.37%"
"05/17/2019","53,438.2","53,698.9","53,698.9","53,334.0","436.60K","-0.39%"
"05/16/2019","53,646.8","53,751.1","54,011.7","53,646.8","643.13K","0.39%"
"05/15/2019","53,438.2","52,656.2","53,594.7","52,604.1","1.87M","1.59%"
"05/14/2019","52,604.1","52,604.1","52,916.9","52,395.6","443.36K","0.10%"
"05/13/2019","52,552.0","52,395.6","52,552.0","52,291.3","283.29K","0.30%"
"05/10/2019","52,395.6","52,395.6","52,656.2","51,926.3","325.37K","0.70%"
"05/09/2019","52,030.6","52,447.7","52,812.6","51,874.2","632.76K","-1.19%"
"05/08/2019","52,656.2","52,239.1","52,969.0","52,239.1","356.64K","-0.59%"
"05/07/2019","52,969.0","53,177.6","53,229.7","52,604.1","300.50K","-0.29%"
"05/06/2019","53,125.4","52,812.6","53,177.6","52,134.9","769.19K","-0.78%"
"05/03/2019","53,542.5","53,698.9","54,324.5","53,490.4","656.43K","-0.29%"
"05/02/2019","53,698.9","52,291.3","53,698.9","52,239.1","1.08M","2.90%"
"04/26/2019","52,187.0","51,769.9","52,239.1","51,613.5","345.78K","0.81%"
"04/25/2019","51,769.9","52,030.6","52,134.9","51,665.7","125.19K","-0.70%"
"04/24/2019","52,134.9","52,239.1","52,239.1","51,926.3","221.08K","0.20%"
"04/23/2019","52,030.6","51,352.9","52,134.9","51,352.9","564.89K","1.32%"
"04/22/2019","51,352.9","51,092.2","51,352.9","50,623.0","676.28K","0.82%"
"04/19/2019","50,935.8","50,727.2","51,352.9","50,727.2","253.01K","0.41%"
"04/18/2019","50,727.2","51,717.8","51,717.8","50,727.2","347.47K","-1.92%"
"04/17/2019","51,717.8","51,509.3","52,239.1","51,457.1","433.78K","0.51%"
"04/16/2019","51,457.1","51,717.8","51,822.1","51,352.9","465.03K","-0.90%"
"04/12/2019","51,926.3","51,822.1","52,134.9","51,822.1","196.98K","-0.60%"
"04/11/2019","52,239.1","52,604.1","52,604.1","52,082.7","92.07K","0.30%"
"04/10/2019","52,082.7","52,656.2","52,864.8","52,030.6","453.42K","-1.67%"
"04/09/2019","52,969.0","53,125.4","54,063.9","52,969.0","1.12M","0.30%"
"04/08/2019","52,812.6","52,656.2","52,864.8","52,239.1","406.95K","0.80%"
"04/05/2019","52,395.6","53,125.4","53,125.4","52,395.6","450.63K","-0.49%"
"04/04/2019","52,656.2","51,769.9","52,656.2","51,352.9","903.96K","2.02%"
"04/03/2019","51,613.5","52,134.9","52,134.9","51,561.4","287.16K","-0.70%"
"04/02/2019","51,978.5","52,604.1","52,604.1","51,717.8","204.14K","-0.60%"
"04/01/2019","52,291.3","51,874.2","52,395.6","51,717.8","353.17K","0.80%"
"03/29/2019","51,874.2","51,926.3","52,239.1","51,561.4","306.86K","-0.10%"
"03/28/2019","51,926.3","51,665.7","52,082.7","51,665.7","168.64K","-0.30%"
"03/27/2019","52,082.7","52,030.6","52,395.6","51,874.2","228.23K","0.20%"
"03/26/2019","51,978.5","51,978.5","52,604.1","51,665.7","270.95K","0.00%"
"03/25/2019","51,978.5","52,134.9","52,656.2","51,613.5","468.48K","-2.45%"
"03/22/2019","53,281.8","52,395.6","53,438.2","51,717.8","836.55K","1.69%"
"03/21/2019","52,395.6","52,916.9","53,490.4","52,395.6","499.57K","-0.99%"
"03/20/2019","52,916.9","53,334.0","53,698.9","52,656.2","444.78K","-0.78%"
"03/19/2019","53,334.0","54,741.6","54,741.6","53,177.6","488.62K","-1.63%"
"03/18/2019","54,220.3","54,220.3","54,324.5","53,751.1","367.48K","0.00%"
"03/15/2019","54,220.3","54,324.5","54,689.5","53,751.1","565.33K","-0.19%"
"03/14/2019","54,324.5","53,438.2","54,324.5","53,281.8","737.56K","2.16%"
"03/13/2019","53,177.6","52,082.7","53,177.6","52,082.7","1.02M","2.10%"
"03/12/2019","52,082.7","52,395.6","52,760.5","51,926.3","558.52K","0.40%"
"03/11/2019","51,874.2","51,613.5","51,874.2","51,405.0","314.83K","0.71%"
"03/08/2019","51,509.3","51,613.5","51,874.2","51,405.0","521.88K","-1.00%"
"03/07/2019","52,030.6","52,082.7","52,395.6","51,874.2","398.33K","-0.10%"
"03/06/2019","52,082.7","51,822.1","52,604.1","51,822.1","352.94K","-0.20%"
"03/05/2019","52,187.0","52,552.0","52,760.5","51,874.2","573.32K","-0.79%"
"03/04/2019","52,604.1","51,509.3","52,760.5","51,509.3","1.12M","2.44%"
"03/01/2019","51,352.9","50,258.0","51,352.9","50,258.0","417.97K","2.18%"
"02/28/2019","50,258.0","51,352.9","51,352.9","50,258.0","844.07K","-2.23%"
"02/27/2019","51,405.0","51,248.6","51,822.1","50,987.9","463.73K","0.41%"
"02/26/2019","51,196.4","52,395.6","52,395.6","50,935.8","604.23K","-1.80%"
"02/25/2019","52,134.9","51,874.2","52,916.9","51,874.2","707.43K","0.91%"
"02/22/2019","51,665.7","51,144.3","51,978.5","51,144.3","593.62K","0.10%"
"02/21/2019","51,613.5","51,769.9","51,874.2","51,196.4","517.10K","0.10%"
"02/20/2019","51,561.4","51,196.4","51,665.7","51,040.0","602.15K","1.02%"
"02/19/2019","51,040.0","50,727.2","52,082.7","50,727.2","1.24M","0.62%"
"02/18/2019","50,727.2","50,727.2","50,727.2","50,049.5","477.00K","0.62%"
"02/15/2019","50,414.4","50,727.2","50,727.2","50,414.4","499.08K","-0.51%"
"02/14/2019","50,675.1","50,935.8","51,300.7","50,623.0","708.64K","-0.41%"
"02/13/2019","50,883.6","50,466.6","51,352.9","50,101.6","675.04K","0.83%"
"02/12/2019","50,466.6","50,831.5","50,831.5","50,049.5","544.62K","-0.72%"
"02/11/2019","50,831.5","49,893.1","50,831.5","49,840.9","612.53K","3.07%"
"02/01/2019","49,319.6","49,788.8","49,788.8","49,006.8","396.82K","-0.42%"
"01/31/2019","49,528.1","49,006.8","49,788.8","49,006.8","581.24K","1.28%"
"01/30/2019","48,902.5","49,006.8","49,111.1","48,798.2","236.71K","-0.21%"
"01/29/2019","49,006.8","49,319.6","49,319.6","48,746.1","164.21K","-0.21%"
"01/28/2019","49,111.1","48,485.4","49,215.3","48,224.8","599.15K","2.39%"
"01/25/2019","47,964.1","47,286.3","48,172.6","47,286.3","364.48K","1.43%"
"01/24/2019","47,286.3","47,182.1","47,547.0","47,182.1","124.92K","0.22%"
"01/23/2019","47,182.1","47,077.8","47,442.7","47,077.8","136.59K","-0.11%"
"01/22/2019","47,234.2","47,807.7","47,859.8","47,234.2","284.69K","-1.20%"
"01/21/2019","47,807.7","46,608.6","47,912.0","46,608.6","289.35K","2.80%"
"01/18/2019","46,504.3","47,182.1","47,182.1","46,504.3","224.85K","-0.89%"
"01/17/2019","46,921.4","47,547.0","47,755.5","46,921.4","495.73K","-1.85%"
"01/16/2019","47,807.7","48,172.6","48,172.6","47,651.3","164.25K","-0.22%"
"01/15/2019","47,912.0","47,494.9","47,964.1","47,494.9","167.22K","0.00%"
"01/14/2019","47,912.0","48,172.6","48,224.8","47,703.4","269.81K","-0.65%"
"01/11/2019","48,224.8","48,224.8","48,276.9","47,912.0","422.81K","0.22%"
"01/10/2019","48,120.5","47,807.7","48,329.0","47,494.9","272.80K","0.87%"
"01/09/2019","47,703.4","47,807.7","47,807.7","47,182.1","295.27K","0.55%"
"01/08/2019","47,442.7","47,442.7","47,651.3","46,921.4","235.36K","-0.44%"
"01/07/2019","47,651.3","47,703.4","47,964.1","47,234.2","382.17K","1.56%"
"01/04/2019","46,921.4","45,618.0","46,921.4","45,044.5","431.79K","1.12%"
"01/03/2019","46,400.0","47,964.1","48,329.0","46,295.8","707.75K","-3.26%"
"01/02/2019","47,964.1","48,589.7","48,902.5","47,964.1","252.55K","-1.29%"
